symbol,passed,failed,unknown,conditions_met,total_conditions,passes_screen,score
RRFIN,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,67
RRIL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'roce_decent']",[],10,12,False,70
RRKABEL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,77
RRMETAL,"['sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']","['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_debt']",[],7,12,False,55
RRP,"['low_pledging', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'low_debt']",[],4,12,False,43
RRPDEFENSE,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,80
RRSECUR,"['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['sales_qtr_positive', 'yoy_sales_growth', 'unpledged_promo_hold', 'roce_decent']",[],8,12,False,50
RSCINT,"['low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'roce_decent']",[],5,12,False,29
RSDFIN,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_sales_growth'],[],11,12,False,78
RSSOFTWARE,"['sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining']",[],7,12,False,49
RSTL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']",['low_debt'],[],11,12,False,75
RSWM,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy']","['yoy_sales_growth', 'low_debt', 'roce_decent']",[],9,12,False,53
RSYSTEMS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,71
RTFL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']","['yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy']",[],9,12,False,56
RTL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,93
RTNINDIA,"['sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']","['pe_positive', 'eps_positive', 'net_profit_positive', 'low_pledging', 'low_debt']",[],7,12,False,48
RTNPOWER,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'roce_decent']",[],10,12,False,55
RTSPOWR,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'roce_decent']",[],10,12,False,67
RUBFILA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_profit_not_declining'],[],11,12,False,68
RUBICON,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,83
RUBYMILLS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'roce_decent']",[],10,12,False,55
RUCHINFRA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['net_profit_positive', 'roce_decent']",[],10,12,False,57
RUCHIRA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,74
RUDRA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']",['low_debt'],[],11,12,False,65
RUDRAECO,"['sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt']","['pe_positive', 'eps_positive', 'net_profit_positive', 'unpledged_promo_hold', 'current_ratio_healthy', 'roce_decent']",[],6,12,False,45
RUDRAGAS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,78
RULKA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,74
RUNGTAIR,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'roce_decent']",[],9,12,False,49
RUPA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,72
RUSHIL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_profit_not_declining'],[],11,12,False,67
RUSTOMJEE,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'promo_hold_stable', 'roce_decent']",[],8,12,False,52
RUTRINT,"['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['sales_qtr_positive', 'yoy_sales_growth', 'unpledged_promo_hold', 'roce_decent']",[],8,12,False,40
RVHL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,60
RVNL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,73
RVTH,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining']",[],9,12,False,69
S&SPOWER,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,64
SAAKSHI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,72
SAATVIKGL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,83
SAB,"['sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'roce_decent']",[],6,12,False,42
SABAR,"['sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'roce_decent']",[],6,12,False,33
SABEVENTS,"['sales_qtr_positive', 'net_profit_positive', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,15
SABOOSOD,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'roce_decent']",[],10,12,False,65
SACHEEROME,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,85
SACHEMT,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'roce_decent']",[],10,12,False,57
SADBHAV,"['sales_qtr_positive', 'yoy_profit_not_declining', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,18
SADBHIN,"['pe_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'promo_hold_stable', 'roce_decent']","['eps_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']",[],6,12,False,45
SADHAV,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,63
SADHNANIQ,"['sales_qtr_positive', 'low_pledging', 'promo_hold_stable', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'low_debt', 'roce_decent']",[],4,12,False,25
SAENTER,"['sales_qtr_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'roce_decent']",[],7,12,False,40
SAFARI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,72
SAFE,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,78
SAFECURE,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,80
SAFEENTP,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,83
SAFFRON,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']","['yoy_sales_growth', 'low_debt', 'current_ratio_healthy']",[],9,12,False,70
SAGAR,"['yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'roce_decent']",[],6,12,False,38
SAGARDEEP,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'promo_hold_stable', 'roce_decent']",[],9,12,False,59
SAGARSOFT,"['sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining']",[],8,12,False,61
SAGARSYST,"['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['sales_qtr_positive', 'yoy_sales_growth', 'current_ratio_healthy', 'roce_decent']",[],8,12,False,58
SAGCEM,"['sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['pe_positive', 'eps_positive', 'net_profit_positive', 'low_pledging', 'current_ratio_healthy', 'roce_decent']",[],6,12,False,33
SAGILITY,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']","['promo_hold_stable', 'roce_decent']",[],10,12,False,65
SAGRSOY-B,"['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['sales_qtr_positive', 'yoy_sales_growth', 'unpledged_promo_hold', 'roce_decent']",[],8,12,False,40
SAHAJ,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'low_debt', 'roce_decent']",[],8,12,False,45
SAHAJSOLAR,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,83
SAHANA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,93
SAHARA,"['sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'net_profit_positive', 'roce_decent']",[],8,12,False,48
SAHARAHOUS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'roce_decent']",[],9,12,False,57
SAHASRA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,67
SAHLIBHFI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,85
SAHYADRI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,73
SAIBABA,"['low_pledging', 'promo_hold_stable', 'low_debt']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,15
